市町村コード,都道府県名,自治体名,測定日,大曲,神岡,西仙北,中仙,協和,南外,仙北,太田
5212,秋田県,大仙市,2005/11/1,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/11/2,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/11/3,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/11/4,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/11/5,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/11/6,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/11/7,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/11/8,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/11/9,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/11/10,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/11/11,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/11/12,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/11/13,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/11/14,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/11/15,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/11/16,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/11/17,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/11/18,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/11/19,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/11/20,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/11/21,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/11/22,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/11/23,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/11/24,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/11/25,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/11/26,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/11/27,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/11/28,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/11/29,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/11/30,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/12/1,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/12/2,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/12/3,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/12/4,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/12/5,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/12/6,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/12/7,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/12/8,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/12/9,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2005/12/10,9,9,6,20,19,20,14,22
5212,秋田県,大仙市,2005/12/11,16,11,14,10,13,24,14,20
5212,秋田県,大仙市,2005/12/12,16,30,17,12,21,28,15,20
5212,秋田県,大仙市,2005/12/13,34,30,29,25,24,39,27,36
5212,秋田県,大仙市,2005/12/14,44,33,27,50,29,37,40,53
5212,秋田県,大仙市,2005/12/15,55,38,36,45,35,40,45,49
5212,秋田県,大仙市,2005/12/16,47,40,36,35,38,42,44,40
5212,秋田県,大仙市,2005/12/17,50,35,32,37,38,43,48,38
5212,秋田県,大仙市,2005/12/18,42,30,31,39,39,45,48,36
5212,秋田県,大仙市,2005/12/19,48,46,39,40,42,49,50,48
5212,秋田県,大仙市,2005/12/20,54,50,46,38,45,52,54,44
5212,秋田県,大仙市,2005/12/21,60,55,47,50,53,52,56,53
5212,秋田県,大仙市,2005/12/22,55,50,44,39,50,50,48,44
5212,秋田県,大仙市,2005/12/23,70,58,57,54,64,62,53,57
5212,秋田県,大仙市,2005/12/24,85,75,73,59,76,76,68,77
5212,秋田県,大仙市,2005/12/25,79,66,67,63,77,78,70,72
5212,秋田県,大仙市,2005/12/26,79,54,72,70,78,78,71,70
5212,秋田県,大仙市,2005/12/27,95,82,80,85,84,79,81,84
5212,秋田県,大仙市,2005/12/28,110,87,85,93,86,92,90,94
5212,秋田県,大仙市,2005/12/29,125,97,94,93,85,97,94,95
5212,秋田県,大仙市,2005/12/30,125,91,92,97,86,96,102,97
5212,秋田県,大仙市,2005/12/31,114,95,101,96,85,104,100,95
5212,秋田県,大仙市,2006/1/1,112,94,93,97,85,101,95,90
5212,秋田県,大仙市,2006/1/2,106,92,87,95,84,100,95,85
5212,秋田県,大仙市,2006/1/3,99,86,86,94,84,100,95,85
5212,秋田県,大仙市,2006/1/4,123,105,96,98,87,105,100,110
5212,秋田県,大仙市,2006/1/5,137,120,115,115,106,115,130,116
5212,秋田県,大仙市,2006/1/6,144,129,120,123,108,123,134,125
5212,秋田県,大仙市,2006/1/7,149,130,125,132,110,128,131,120
5212,秋田県,大仙市,2006/1/8,159,135,127,126,112,134,135,116
5212,秋田県,大仙市,2006/1/9,167,130,121,120,120,130,134,119
5212,秋田県,大仙市,2006/1/10,150,120,118,110,114,126,130,110
5212,秋田県,大仙市,2006/1/11,154,115,118,107,114,121,127,108
5212,秋田県,大仙市,2006/1/12,143,112,113,103,113,117,122,107
5212,秋田県,大仙市,2006/1/13,143,112,113,101,111,115,120,106
5212,秋田県,大仙市,2006/1/14,120,102,108,91,108,99,105,95
5212,秋田県,大仙市,2006/1/15,113,97,94,85,103,95,95,86
5212,秋田県,大仙市,2006/1/16,107,94,90,79,98,93,92,81
5212,秋田県,大仙市,2006/1/17,102,84,86,74,95,87,88,77
5212,秋田県,大仙市,2006/1/18,110,93,92,78,94,91,95,81
5212,秋田県,大仙市,2006/1/19,117,100,96,79,94,100,104,83
5212,秋田県,大仙市,2006/1/20,132,124,107,90,98,104,123,90
5212,秋田県,大仙市,2006/1/21,133,108,105,97,102,102,124,97
5212,秋田県,大仙市,2006/1/22,133,106,113,100,105,103,120,96
5212,秋田県,大仙市,2006/1/23,162,123,123,108,115,131,136,105
5212,秋田県,大仙市,2006/1/24,164,131,138,116,119,141,147,116
5212,秋田県,大仙市,2006/1/25,154,123,124,103,117,135,134,108
5212,秋田県,大仙市,2006/1/26,148,121,115,107,115,145,132,107
5212,秋田県,大仙市,2006/1/27,149,119,113,107,115,140,135,110
5212,秋田県,大仙市,2006/1/28,147,113,109,101,111,136,128,103
5212,秋田県,大仙市,2006/1/29,140,115,107,97,107,136,123,100
5212,秋田県,大仙市,2006/1/30,139,111,106,91,105,132,121,97
5212,秋田県,大仙市,2006/1/31,128,107,103,86,103,120,112,93
5212,秋田県,大仙市,2006/2/1,126,106,102,86,100,118,110,92
5212,秋田県,大仙市,2006/2/2,138,120,119,97,113,133,123,98
5212,秋田県,大仙市,2006/2/3,145,123,124,102,116,139,128,101
5212,秋田県,大仙市,2006/2/4,156,132,123,108,120,142,138,105
5212,秋田県,大仙市,2006/2/5,165,135,129,114,125,142,149,110
5212,秋田県,大仙市,2006/2/6,170,136,135,124,132,147,155,122
5212,秋田県,大仙市,2006/2/7,158,130,127,113,125,140,138,107
5212,秋田県,大仙市,2006/2/8,157,133,132,113,126,145,141,112
5212,秋田県,大仙市,2006/2/9,153,129,131,113,125,142,136,108
5212,秋田県,大仙市,2006/2/10,157,139,141,126,135,148,143,117
5212,秋田県,大仙市,2006/2/11,170,150,147,130,142,156,155,135
5212,秋田県,大仙市,2006/2/12,175,158,154,130,146,175,156,130
5212,秋田県,大仙市,2006/2/13,175,150,154,133,143,167,154,130
5212,秋田県,大仙市,2006/2/14,152,127,132,119,122,145,132,118
5212,秋田県,大仙市,2006/2/15,141,120,124,109,105,130,121,107
5212,秋田県,大仙市,2006/2/16,137,115,120,104,99,130,117,102
5212,秋田県,大仙市,2006/2/17,134,114,117,103,98,128,116,101
5212,秋田県,大仙市,2006/2/18,140,118,123,110,103,133,126,116
5212,秋田県,大仙市,2006/2/19,141,119,123,108,102,135,118,111
5212,秋田県,大仙市,2006/2/20,136,115,117,105,99,130,116,103
5212,秋田県,大仙市,2006/2/21,133,112,113,101,97,126,113,98
5212,秋田県,大仙市,2006/2/22,130,108,109,97,95,124,112,95
5212,秋田県,大仙市,2006/2/23,124,101,100,91,92,117,106,91
5212,秋田県,大仙市,2006/2/24,122,99,96,89,90,115,103,89
5212,秋田県,大仙市,2006/2/25,120,95,93,87,87,113,100,87
5212,秋田県,大仙市,2006/2/26,118,92,87,82,84,110,96,82
5212,秋田県,大仙市,2006/2/27,115,85,84,76,82,106,94,74
5212,秋田県,大仙市,2006/2/28,116,85,83,80,82,106,97,79
5212,秋田県,大仙市,2006/3/1,116,84,88,81,85,108,97,76
5212,秋田県,大仙市,2006/3/2,112,84,84,78,83,107,94,75
5212,秋田県,大仙市,2006/3/3,114,93,92,86,92,114,102,86
5212,秋田県,大仙市,2006/3/4,112,88,88,82,90,110,95,81
5212,秋田県,大仙市,2006/3/5,111,86,84,79,87,106,93,76
5212,秋田県,大仙市,2006/3/6,110,80,79,74,85,105,92,73
5212,秋田県,大仙市,2006/3/7,107,76,69,71,80,100,89,72
5212,秋田県,大仙市,2006/3/8,104,73,63,71,80,100,88,72
5212,秋田県,大仙市,2006/3/9,101,64,63,67,78,94,84,68
5212,秋田県,大仙市,2006/3/10,100,63,61,64,76,94,83,65
5212,秋田県,大仙市,2006/3/11,100,57,57,63,74,83,82,60
5212,秋田県,大仙市,2006/3/12,101,57,53,62,78,90,86,59
5212,秋田県,大仙市,2006/3/13,111,70,71,79,90,99,90,73
5212,秋田県,大仙市,2006/3/14,113,70,73,80,88,95,92,76
5212,秋田県,大仙市,2006/3/15,100,66,73,79,87,96,90,76
5212,秋田県,大仙市,2006/3/16,99,56,71,66,83,84,81,75
5212,秋田県,大仙市,2006/3/17,91,50,68,57,78,80,72,55
5212,秋田県,大仙市,2006/3/18,87,40,66,51,72,75,65,49
5212,秋田県,大仙市,2006/3/19,80,34,63,45,66,72,61,44
5212,秋田県,大仙市,2006/3/20,77,33,62,42,60,69,57,42
5212,秋田県,大仙市,2006/3/21,74,28,56,40,53,57,54,41
5212,秋田県,大仙市,2006/3/22,70,24,52,37,48,42,50,35
5212,秋田県,大仙市,2006/3/23,64,18,44,29,42,42,44,28
5212,秋田県,大仙市,2006/3/24,61,13,42,26,38,42,39,25
5212,秋田県,大仙市,2006/3/25,55,5,36,22,33,38,35,22
5212,秋田県,大仙市,2006/3/26,52,3,31,18,28,35,31,18
5212,秋田県,大仙市,2006/3/27,51,0,28,15,23,35,29,16
5212,秋田県,大仙市,2006/3/28,46,0,20,11,19,30,25,13
5212,秋田県,大仙市,2006/3/29,42,0,12,0,18,25,23,12
5212,秋田県,大仙市,2006/3/30,40,1,15,5,18,25,26,5
5212,秋田県,大仙市,2006/3/31,40,0,8,15,19,20,27,12
5212,秋田県,大仙市,2006/4/1,28,0,4,0,12,15,21,0
5212,秋田県,大仙市,2006/4/2,20,0,0,0,5,12,15,0
5212,秋田県,大仙市,2006/4/3,15,0,0,0,0,7,10,0
5212,秋田県,大仙市,2006/4/4,7,0,0,0,0,3,5,0
5212,秋田県,大仙市,2006/4/5,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/4/6,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/4/7,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/4/8,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/4/9,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/4/10,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/4/11,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/4/12,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/4/13,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/4/14,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/4/15,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/4/16,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/4/17,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/4/18,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/4/19,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/4/20,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/4/21,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/4/22,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/4/23,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/4/24,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/4/25,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/4/26,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/4/27,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/4/28,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/4/29,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/4/30,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/11/1,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/11/2,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/11/3,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/11/4,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/11/5,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/11/6,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/11/7,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/11/8,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/11/9,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/11/10,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/11/11,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/11/12,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/11/13,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/11/14,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/11/15,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/11/16,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/11/17,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/11/18,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/11/19,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/11/20,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/11/21,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/11/22,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/11/23,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/11/24,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/11/25,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/11/26,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/11/27,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/11/28,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/11/29,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/11/30,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/12/1,1,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/12/2,2,0,0,0,3,0,0,1
5212,秋田県,大仙市,2006/12/3,6,4,5,10,3,7,5,7
5212,秋田県,大仙市,2006/12/4,25,30,32,33,15,32,34,28
5212,秋田県,大仙市,2006/12/5,23,21,24,24,15,24,29,22
5212,秋田県,大仙市,2006/12/6,20,10,10,14,10,10,13,13
5212,秋田県,大仙市,2006/12/7,10,8,4,10,5,7,10,9
5212,秋田県,大仙市,2006/12/8,0,3,0,4,0,4,3,5
5212,秋田県,大仙市,2006/12/9,0,1,0,2,0,4,2,2
5212,秋田県,大仙市,2006/12/10,1,1,0,2,0,5,1,0
5212,秋田県,大仙市,2006/12/11,0,1,2,2,2,3,0,2
5212,秋田県,大仙市,2006/12/12,0,0,0,0,0,1,0,0
5212,秋田県,大仙市,2006/12/13,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/12/14,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/12/15,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/12/16,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/12/17,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/12/18,0,0,0,0,0,1,0,0
5212,秋田県,大仙市,2006/12/19,13,13,10,9,9,7,16,12
5212,秋田県,大仙市,2006/12/20,0,4,3,2,3,5,0,3
5212,秋田県,大仙市,2006/12/21,0,1,0,0,0,2,0,1
5212,秋田県,大仙市,2006/12/22,0,1,0,0,0,0,0,0
5212,秋田県,大仙市,2006/12/23,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/12/24,7,5,7,7,5,6,12,12
5212,秋田県,大仙市,2006/12/25,10,3,3,2,1,4,7,6
5212,秋田県,大仙市,2006/12/26,0,1,0,0,0,2,0,3
5212,秋田県,大仙市,2006/12/27,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/12/28,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2006/12/29,0,0,10,4,6,7,4,7
5212,秋田県,大仙市,2006/12/30,5,5,13,12,13,10,7,6
5212,秋田県,大仙市,2006/12/31,13,15,17,8,18,20,20,8
5212,秋田県,大仙市,2007/1/1,10,10,11,5,12,16,13,5
5212,秋田県,大仙市,2007/1/2,9,5,9,3,3,13,9,4
5212,秋田県,大仙市,2007/1/3,5,4,6,3,3,10,7,2
5212,秋田県,大仙市,2007/1/4,0,3,0,2,2,8,6,0
5212,秋田県,大仙市,2007/1/5,0,0,0,0,0,4,0,0
5212,秋田県,大仙市,2007/1/6,0,0,0,0,0,2,0,0
5212,秋田県,大仙市,2007/1/7,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/1/8,1,0,0,0,0,2,0,0
5212,秋田県,大仙市,2007/1/9,6,2,4,4,4,2,7,3
5212,秋田県,大仙市,2007/1/10,21,1,14,10,10,20,20,7
5212,秋田県,大仙市,2007/1/11,28,20,24,16,12,29,24,13
5212,秋田県,大仙市,2007/1/12,21,15,20,12,11,27,20,12
5212,秋田県,大仙市,2007/1/13,23,17,20,15,13,29,28,14
5212,秋田県,大仙市,2007/1/14,30,21,21,19,14,35,30,16
5212,秋田県,大仙市,2007/1/15,25,17,22,22,15,28,25,20
5212,秋田県,大仙市,2007/1/16,22,12,17,12,14,23,21,16
5212,秋田県,大仙市,2007/1/17,16,9,10,9,13,17,15,10
5212,秋田県,大仙市,2007/1/18,11,6,6,6,11,14,13,7
5212,秋田県,大仙市,2007/1/19,15,10,10,14,9,22,19,15
5212,秋田県,大仙市,2007/1/20,15,10,8,10,8,18,20,14
5212,秋田県,大仙市,2007/1/21,10,8,6,8,8,14,18,14
5212,秋田県,大仙市,2007/1/22,9,7,4,6,8,14,14,9
5212,秋田県,大仙市,2007/1/23,8,6,4,6,8,14,13,8
5212,秋田県,大仙市,2007/1/24,8,6,5,12,9,12,15,12
5212,秋田県,大仙市,2007/1/25,8,5,0,8,8,12,13,8
5212,秋田県,大仙市,2007/1/26,9,5,0,8,7,12,15,12
5212,秋田県,大仙市,2007/1/27,7,3,0,4,6,10,7,8
5212,秋田県,大仙市,2007/1/28,3,0,0,0,6,8,0,4
5212,秋田県,大仙市,2007/1/29,2,0,0,0,5,7,0,2
5212,秋田県,大仙市,2007/1/30,2,0,0,0,5,3,0,0
5212,秋田県,大仙市,2007/1/31,0,0,0,0,4,0,0,0
5212,秋田県,大仙市,2007/2/1,15,10,10,32,14,14,24,18
5212,秋田県,大仙市,2007/2/2,29,22,28,38,23,30,30,37
5212,秋田県,大仙市,2007/2/3,33,22,20,35,20,32,37,40
5212,秋田県,大仙市,2007/2/4,30,19,16,30,18,19,25,32
5212,秋田県,大仙市,2007/2/5,20,13,16,28,15,20,20,29
5212,秋田県,大仙市,2007/2/6,18,9,7,22,14,16,18,24
5212,秋田県,大仙市,2007/2/7,16,4,0,20,11,16,14,21
5212,秋田県,大仙市,2007/2/8,14,4,0,18,9,14,13,21
5212,秋田県,大仙市,2007/2/9,13,2,0,17,9,12,9,18
5212,秋田県,大仙市,2007/2/10,10,0,0,16,8,7,8,14
5212,秋田県,大仙市,2007/2/11,11,2,6,15,8,10,3,13
5212,秋田県,大仙市,2007/2/12,10,6,4,13,9,12,15,19
5212,秋田県,大仙市,2007/2/13,10,5,3,12,9,10,7,16
5212,秋田県,大仙市,2007/2/14,5,1,0,11,7,8,7,13
5212,秋田県,大仙市,2007/2/15,5,0,0,8,4,6,0,10
5212,秋田県,大仙市,2007/2/16,5,5,8,16,3,19,9,19
5212,秋田県,大仙市,2007/2/17,4,6,13,14,3,17,5,20
5212,秋田県,大仙市,2007/2/18,3,0,7,12,2,11,3,14
5212,秋田県,大仙市,2007/2/19,3,0,0,10,1,11,0,13
5212,秋田県,大仙市,2007/2/20,3,0,0,8,0,9,0,12
5212,秋田県,大仙市,2007/2/21,3,0,0,6,0,5,0,11
5212,秋田県,大仙市,2007/2/22,3,0,0,4,0,7,0,11
5212,秋田県,大仙市,2007/2/23,0,0,0,0,0,3,0,9
5212,秋田県,大仙市,2007/2/24,0,0,0,0,0,0,0,7
5212,秋田県,大仙市,2007/2/25,0,0,0,0,0,0,0,5
5212,秋田県,大仙市,2007/2/26,0,0,0,0,0,0,0,3
5212,秋田県,大仙市,2007/2/27,0,0,0,0,0,0,0,2
5212,秋田県,大仙市,2007/2/28,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/3/1,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/3/2,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/3/3,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/3/4,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/3/5,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/3/6,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/3/7,13,10,10,10,8,14,10,15
5212,秋田県,大仙市,2007/3/8,26,15,19,20,19,23,30,30
5212,秋田県,大仙市,2007/3/9,25,17,22,18,25,25,29,22
5212,秋田県,大仙市,2007/3/10,15,5,12,13,20,12,15,9
5212,秋田県,大仙市,2007/3/11,20,3,13,12,11,10,20,7
5212,秋田県,大仙市,2007/3/12,23,11,14,10,10,24,26,20
5212,秋田県,大仙市,2007/3/13,26,18,15,16,10,26,29,26
5212,秋田県,大仙市,2007/3/14,39,24,19,24,19,38,31,34
5212,秋田県,大仙市,2007/3/15,36,23,23,20,17,37,27,25
5212,秋田県,大仙市,2007/3/16,28,13,10,10,16,24,19,22
5212,秋田県,大仙市,2007/3/17,25,12,4,8,13,20,18,17
5212,秋田県,大仙市,2007/3/18,27,8,6,7,17,22,15,16
5212,秋田県,大仙市,2007/3/19,27,5,5,6,15,24,15,15
5212,秋田県,大仙市,2007/3/20,24,5,0,6,13,27,13,13
5212,秋田県,大仙市,2007/3/21,20,2,0,2,10,26,5,7
5212,秋田県,大仙市,2007/3/22,15,0,0,0,5,19,0,2
5212,秋田県,大仙市,2007/3/23,7,0,0,0,5,19,0,0
5212,秋田県,大仙市,2007/3/24,4,0,0,0,3,16,0,0
5212,秋田県,大仙市,2007/3/25,2,0,0,0,0,9,0,0
5212,秋田県,大仙市,2007/3/26,0,0,0,0,0,4,0,0
5212,秋田県,大仙市,2007/3/27,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/3/28,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/3/29,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/3/30,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/3/31,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/4/1,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/4/2,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/4/3,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/4/4,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/4/5,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/4/6,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/4/7,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/4/8,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/4/9,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/4/10,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/4/11,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/4/12,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/4/13,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/4/14,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/4/15,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/4/16,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/4/17,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/4/18,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/4/19,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/4/20,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/4/21,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/4/22,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/4/23,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/4/24,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/4/25,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/4/26,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/4/27,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/4/28,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/4/29,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/4/30,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/11/1,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/11/2,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/11/3,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/11/4,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/11/5,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/11/6,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/11/7,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/11/8,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/11/9,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/11/10,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/11/11,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/11/12,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/11/13,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/11/14,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/11/15,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/11/16,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/11/17,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/11/18,0,0,0,0,0,0,0,0
5212,秋田県,大仙市,2007/11/19,30,15,17,11,5,23,30,20
5212,秋田県,大仙市,2007/11/20,10,5,10,6,3,18,10,0
5212,秋田県,大仙市,2007/11/21,10,11,0,7,0,0,10,0
5212,秋田県,大仙市,2007/11/22,29,3,12,10,5,35,28,10
5212,秋田県,大仙市,2007/11/23,31,0,4,13,0,47,35,10
5212,秋田県,大仙市,2007/11/24,27,0,0,0,0,31,25,5
5212,秋田県,大仙市,2007/11/25,20,0,0,0,0,19,15,0
